market_ticker,snapshot_count,avg_gap_seconds,min_gap_seconds,max_gap_seconds
KXBTCD-26APR0219-T69799.99,1131,1.85638375244343,0.009012222290039062,6.142996251583099
KXBTCD-26APR0219-T63599.99,1131,1.85638375244343,0.0,6.142996251583099
KXBTCD-26APR0219-T61999.99,1131,1.85638375244343,0.010983645915985107,6.142996251583099
KXBTCD-26MAR3117-T66999.99,1130,3.1883955713921943,0.0,119.68999654054642
KXBTCD-26APR0222-T67699.99,1130,1.8567433821416535,0.0,11.862015724182129
KXBTCD-26APR0220-T64999.99,1130,1.8623539818599162,0.0,6.360013782978058
KXBTCD-26APR0219-T77799.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T77699.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T77599.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T77499.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T77399.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T77299.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T77199.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T77099.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T76999.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T76899.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T76799.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T76699.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T76599.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T76499.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T76399.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T76299.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T76199.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T76099.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T75999.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T75899.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T75799.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T75699.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T75599.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T75499.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
